city;lat;lng;country;iso3
Balıkesir;39.6333;27.8833;Turkey;TUR
Comayagüela;14.098;-87.21;Honduras;HND
Laiwu;36.1833;117.6667;China;CHN
Sharjah;25.3575;55.3908;United Arab Emirates;ARE
Jingling;30.664;113.167;China;CHN
Kalyān;19.2502;73.1602;India;IND
Nizhniy Novgorod;56.3269;44.0075;Russia;RUS
Yongcheng;33.9299;116.45;China;CHN
Sumedang;-6.84;107.9208;Indonesia;IDN
Cần Thơ;10.0333;105.7833;Vietnam;VNM
Brussels;50.8467;4.3525;Belgium;BEL
Suwon;37.2667;127.0167;Korea, South;KOR
Yiwu;29.3069;120.0753;China;CHN
Beidao;34.602;105.918;China;CHN
Vasai-Virar;19.3607;72.7956;India;IND
Xiangshui;26.5964;104.8314;China;CHN
Dadukou;26.5824;101.7184;China;CHN
Campinas;-22.9058;-47.0608;Brazil;BRA
Lingcheng;22.7;110.35;China;CHN
Shuangyashan;46.6762;131.1416;China;CHN
Mombasa;-4.05;39.6667;Kenya;KEN
Najafgarh;28.6092;76.9798;India;IND
Xinyu;27.8186;114.9167;China;CHN
Qom;34.64;50.8764;Iran;IRN
Hargeysa;9.5631;44.0675;Somalia;SOM
Baidoa;3.1167;43.65;Somalia;SOM
Zhangye;38.9248;100.4499;China;CHN
Vārānasi;25.3189;83.0128;India;IND
Hiroshima;34.3914;132.4519;Japan;JPN
Chiang Mai;18.7953;98.9986;Thailand;THA
Belgrade;44.82;20.46;Serbia;SRB
Maiduguri;11.8333;13.15;Nigeria;NGA
Chelyabinsk;55.1547;61.3758;Russia;RUS
Batam Centre;1.13;104.0531;Indonesia;IDN
Rongcheng;26.218;104.103;China;CHN
Mbandaka;0.0478;18.2558;Congo (Kinshasa);COD
Doha;25.2867;51.5333;Qatar;QAT
Ahvāz;31.3047;48.6783;Iran;IRN
Shymkent;42.3167;69.5958;Kazakhstan;KAZ
Tripoli;32.8872;13.1914;Libya;LBY
Srīnagar;34.09;74.79;India;IND
Nashville;36.1715;-86.7842;United States;USA
Liaoyuan;42.888;125.1447;China;CHN
Aurangābād;19.88;75.32;India;IND
Cilacap;-7.7167;109.017;Indonesia;IDN
Salt Lake City;40.7776;-111.9311;United States;USA
Omsk;54.9833;73.3667;Russia;RUS
Pikine;14.75;-17.4;Senegal;SEN
Samara;53.2028;50.1408;Russia;RUS
Guankou;28.1637;113.6433;China;CHN
Bandar Lampung;-5.45;105.2667;Indonesia;IDN
Raleigh;35.8324;-78.6429;United States;USA
Lianyuan;27.692;111.664;China;CHN
Rongcheng;29.8402;112.9048;China;CHN
Dhanbād;23.7998;86.4305;India;IND
Nay Pyi Taw;19.7475;96.115;Burma;MMR
Aba;5.1167;7.3667;Nigeria;NGA
Kaiyuan;36.0193;113.86;China;CHN
Zhuji;29.7167;120.2333;China;CHN
Yingtan;28.2721;117.0395;China;CHN
Edmonton;53.5344;-113.4903;Canada;CAN
Leiyang;26.4223;112.8598;China;CHN
Ulsan;35.55;129.3167;Korea, South;KOR
Yichun;47.728;128.841;China;CHN
Benin City;6.3333;5.6222;Nigeria;NGA
Bujumbura;-3.3833;29.3667;Burundi;BDI
Guyuan;36.01;106.257;China;CHN
Xiantao;30.328;113.443;China;CHN
Rostov;47.2225;39.71;Russia;RUS
Maputo;-25.9667;32.5833;Mozambique;MOZ
Bukavu;-2.5;28.8667;Congo (Kinshasa);COD
Amritsar;31.64;74.86;India;IND
Shagamu;6.8333;3.65;Nigeria;NGA
Yingchuan;34.1511;113.4733;China;CHN
Alīgarh;27.88;78.08;India;IND
Santo Domingo;18.4667;-69.95;Dominican Republic;DOM
Bogor;-6.5966;106.7972;Indonesia;IDN
Bishkek;42.8747;74.6122;Kyrgyzstan;KGZ
Tbilisi;41.7225;44.7925;Georgia;GEO
Guwāhāti;26.1722;91.7458;India;IND
Ufa;54.7261;55.9475;Russia;RUS
Fès;34.0433;-5.0033;Morocco;MAR
Mwanza;-2.5167;32.9;Tanzania;TZA
Biên Hòa;10.95;106.8167;Vietnam;VNM
Mexicali;32.6633;-115.4678;Mexico;MEX
Sevilla;37.39;-5.99;Spain;ESP
Ikare;7.5167;5.75;Nigeria;NGA
Dongtai;32.795;120.519;China;CHN
Dingzhou;38.516;114.99;China;CHN
Xibeijie;39.7334;98.4943;China;CHN
Tamale;9.4075;-0.8533;Ghana;GHA
Yuyao;30.05;121.15;China;CHN
Hanchuan;30.652;113.8274;China;CHN
Gongzhuling;43.5053;124.8224;China;CHN
N’Djamena;12.11;15.05;Chad;TCD
Ubungo;-6.7889;39.2056;Tanzania;TZA
Cologne;50.9364;6.9528;Germany;DEU
Krasnoyarsk;56.0089;92.8719;Russia;RUS
Zhufeng;36;119.4167;China;CHN
Ezhou;30.3914;114.8949;China;CHN
Astana;51.1472;71.4222;Kazakhstan;KAZ
Nezahualcóyotl;19.4081;-99.0186;Mexico;MEX
Nouakchott;18.0858;-15.9785;Mauritania;MRT
Hāora;22.58;88.3294;India;IND
Tongjin;37.2333;127.2;Korea, South;KOR
Xiashi;30.5333;120.6833;China;CHN
Yerevan;40.1814;44.5144;Armenia;ARM
Rānchi;23.36;85.33;India;IND
Richmond;37.5295;-77.4756;United States;USA
Ciudad Nezahualcóyotl;19.4006;-99.0148;Mexico;MEX
Gwalior;26.2124;78.1772;India;IND
Ottawa;45.4247;-75.695;Canada;CAN
Zhongwei;37.5002;105.1968;China;CHN
Oslo;59.9133;10.7389;Norway;NOR
Goyang;37.65;126.8;Korea, South;KOR
Sendai;38.2682;140.8694;Japan;JPN
Mizhou;35.99;119.3801;China;CHN
Xishan;27.6461;113.497;China;CHN
Barquisimeto;10.0636;-69.3347;Venezuela;VEN
Hegang;47.3501;130.298;China;CHN
Chandīgarh;30.75;76.78;India;IND
Voronezh;51.6717;39.2106;Russia;RUS
Managua;12.1364;-86.2514;Nicaragua;NIC
Haldwāni;29.22;79.52;India;IND
Vijayavāda;16.5193;80.6305;India;IND
Perm;58;56.3167;Russia;RUS
Fangchenggang;21.6867;108.3547;China;CHN
Jiancheng;30.3931;104.5465;China;CHN
Cazenga;-8.8214;13.2911;Angola;AGO
Kisangani;0.5167;25.2;Congo (Kinshasa);COD
Shouguang;36.857;118.791;China;CHN
Memphis;35.1087;-89.9663;United States;USA
São Luís;-2.5283;-44.3044;Brazil;BRA
Jodhpur;26.28;73.02;India;IND
Matola;-25.9667;32.4667;Mozambique;MOZ
Ogbomoso;8.1333;4.25;Nigeria;NGA
Sanya;18.2533;109.5036;China;CHN
Rangapukur;25.56;89.25;Bangladesh;BGD
Ashgabat;37.9375;58.38;Turkmenistan;TKM
Wutong;30.6333;120.5333;China;CHN
Linhai;28.85;121.1167;China;CHN
Denizli;37.7833;29.0964;Turkey;TUR
Niamey;13.515;2.1175;Niger;NER
Shubrā al Khaymah;30.1286;31.2422;Egypt;EGY
Wafangdian;39.6271;121.9796;China;CHN
Zhongxiang;31.169;112.5853;China;CHN
Monrovia;6.3133;-10.8014;Liberia;LBR
San Cristóbal;7.7667;-72.2333;Venezuela;VEN
Islamabad;33.6931;73.0639;Pakistan;PAK
Xinyi;22.3549;110.9468;China;CHN
Thủ Đức;10.8266;106.7609;Vietnam;VNM
Morelia;19.7683;-101.1894;Mexico;MEX
Odesa;46.4775;30.7326;Ukraine;UKR
Raipur;21.2444;81.6306;India;IND
Changwon;35.2708;128.6631;Korea, South;KOR
Arequipa;-16.4;-71.5333;Peru;PER
Volgograd;48.7086;44.5147;Russia;RUS
Zaoyang;32.129;112.772;China;CHN
Xingyi;25.092;104.8955;China;CHN
Shuizhai;33.4433;114.8994;China;CHN
Kota;25.18;75.83;India;IND
Quetta;30.1833;67;Pakistan;PAK
Quảng Hà;15.9333;108.2667;Vietnam;VNM
Domaa-Ahenkro;7.2833;-2.8833;Ghana;GHA
Bareilly;28.364;79.415;India;IND
Oklahoma City;35.4676;-97.5136;United States;USA
Bordeaux;44.84;-0.58;France;FRA
Xingcheng;24.1347;115.73;China;CHN
Taixing;32.159;120.029;China;CHN
Xinhualu;34.3964;113.7402;China;CHN
Lilongwe;-13.9833;33.7833;Malawi;MWI
Port-au-Prince;18.5333;-72.3333;Haiti;HTI
Yingcheng;24.21;113.401;China;CHN
Al Mijlad;11.0339;27.74;Sudan;SDN
Luocheng;22.7689;111.5697;China;CHN
Pekanbaru;0.5092;101.4453;Indonesia;IDN
Natal;-6.9838;-60.2699;Brazil;BRA
Chiba;35.6073;140.1064;Japan;JPN
Kirkuk;35.4667;44.3167;Iraq;IRQ
Hartford;41.7661;-72.6834;United States;USA
Huilong;31.87;121.703;China;CHN
Wuchuan;21.441;110.779;China;CHN
Dnipro;48.4675;35.04;Ukraine;UKR
Nārāyanganj;23.62;90.5;Bangladesh;BGD
Gqeberha;-33.9581;25.6;South Africa;ZAF
Málaga;36.7194;-4.42;Spain;ESP
Marrakech;31.63;-8.0089;Morocco;MAR
Cebu City;10.32;123.75;Philippines;PHL
Louisville;38.1663;-85.6485;United States;USA
Asmara;15.3228;38.925;Eritrea;ERI
Coimbatore;11.0167;76.9556;India;IND
Maceió;-9.6658;-35.735;Brazil;BRA
Nada;19.5209;109.5808;China;CHN
Taishan;22.2486;112.785;China;CHN
Teresina;-5.0949;-42.8042;Brazil;BRA
Solāpur;17.68;75.92;India;IND
Freetown;8.4844;-13.2344;Sierra Leone;SLE
Santo Domingo Este;18.4855;-69.8734;Dominican Republic;DOM
Krasnodar;45.0333;38.9667;Russia;RUS
Vientiane;17.98;102.63;Laos;LAO
Tangier;35.7767;-5.8039;Morocco;MAR
Anqiu;36.478;119.219;China;CHN
Kermānshāh;34.3325;47.0933;Iran;IRN
Feicheng;36.1861;116.7719;China;CHN
Kibanseke Première;-4.4419;15.395;Congo (Kinshasa);COD
Seberang Jaya;5.4083;100.3695;Malaysia;MYS
Buffalo;42.9018;-78.8487;United States;USA
Hubli;15.3502;75.1376;India;IND
El Alto;-16.5047;-68.1633;Bolivia;BOL
Çankaya;39.9244;32.8856;Turkey;TUR
Hwasu-dong;37.1997;126.8314;Korea, South;KOR
Setagaya;35.6466;139.6532;Japan;JPN
Keçiören;40;32.8667;Turkey;TUR
Jerusalem;31.7789;35.2256;Israel;ISR
Khartoum North;15.6333;32.6333;Sudan;SDN
Meishan;34.1736;112.839;China;CHN
Mushin;6.5333;3.35;Nigeria;NGA
Trujillo;-8.112;-79.0288;Peru;PER
Kitakyūshū;33.8833;130.8833;Japan;JPN
Aguascalientes;21.876;-102.296;Mexico;MEX
New Orleans;30.0687;-89.9288;United States;USA
Fort Worth;32.7817;-97.3474;United States;USA
Taihe;30.8706;105.3784;China;CHN
Riga;56.9489;24.1064;Latvia;LVA
Xin’an;34.286;118.355;China;CHN
Taihecun;45.771;131.003;China;CHN
Kashgar;39.4681;75.9938;China;CHN
Sŏngnam;37.4333;127.15;Korea, South;KOR
Trichinopoly;10.7903;78.7047;India;IND
Cartagena;10.4;-75.5;Colombia;COL
Qingzhou;36.6853;118.4796;China;CHN
Naples;40.8333;14.25;Italy;ITA
Santiago del Estero;-27.7833;-64.2667;Argentina;ARG
Naucalpan de Juárez;19.4753;-99.2378;Mexico;MEX
Daye;30.0961;114.9804;China;CHN
Hengzhou;22.6799;109.2614;China;CHN
Padang;-0.95;100.3531;Indonesia;IDN
Bridgeport;41.1918;-73.1954;United States;USA
Owerri;5.485;7.035;Nigeria;NGA
Zhuanghe;39.681;122.967;China;CHN
Bobo-Dioulasso;11.1833;-4.2833;Burkina Faso;BFA
Ad Dammām;26.4333;50.1;Saudi Arabia;SAU
Quzhou;28.9702;118.8593;China;CHN
Donetsk;48.0028;37.8053;Ukraine;UKR
Ashmūn;30.2941;31.0342;Egypt;EGY
Bunia;1.5667;30.25;Congo (Kinshasa);COD
Jiaozhou;36.2647;120.0334;China;CHN
Campo Grande;-20.4839;-54.615;Brazil;BRA
Wuchang;44.924;127.158;China;CHN
São Gonçalo;-22.8269;-43.0539;Brazil;BRA
Bucaramanga;7.1333;-73;Colombia;COL
Mérida;20.97;-89.62;Mexico;MEX
Yangchun;22.1704;111.7916;China;CHN
Osmangazi;40.1983;29.06;Turkey;TUR
Esenyurt;41.0342;28.68;Turkey;TUR
Morādābād;28.8319;78.7764;India;IND
Bangui;4.3733;18.5628;Central African Republic;CAF
Abeokuta;7.1608;3.3483;Nigeria;NGA
Cancún;21.1606;-86.8475;Mexico;MEX
Antipolo;14.5842;121.1763;Philippines;PHL
Dengtalu;36.1386;114.1066;China;CHN
Taguig City;14.52;121.05;Philippines;PHL
Tabūk;28.3972;36.5789;Saudi Arabia;SAU
Zhoushan;29.9856;122.2074;China;CHN
Tucson;32.1541;-110.8787;United States;USA
As Sulaymānīyah;35.5572;45.4356;Iraq;IRQ
Chihuahua;28.6369;-106.0769;Mexico;MEX
Klang;3.0333;101.45;Malaysia;MYS
Tiruppūr;11.1085;77.3411;India;IND
Gurgaon;28.456;77.029;India;IND
Ar Ramādī;33.4258;43.2992;Iraq;IRQ
Hai’an;32.535;120.563;China;CHN
Laiyang;36.9758;120.7136;China;CHN
Barinas;8.6333;-70.2;Venezuela;VEN
Jalandhar;31.2569;75.4432;India;IND
Marseille;43.2964;5.37;France;FRA
Kaifeng Chengguanzhen;34.8519;114.3481;China;CHN
Eskişehir;39.7767;30.5206;Turkey;TUR
Gaomi;36.3833;119.75;China;CHN
Lhasa;29.6534;91.1719;China;CHN
Ipoh;4.5972;101.075;Malaysia;MYS
El Paso;31.8476;-106.43;United States;USA
Saltillo;25.4231;-100.9919;Mexico;MEX
Dushanbe;38.5367;68.78;Tajikistan;TJK
Ikeja;6.6;3.35;Nigeria;NGA
El Dorado;24.808;-107.397;Mexico;MEX
Cochabamba;-17.3883;-66.1597;Bolivia;BOL
Portsmouth;50.8058;-1.0872;United Kingdom;GBR
Tyumen;57.15;65.5333;Russia;RUS
Southampton;50.9025;-1.4042;United Kingdom;GBR
Hermosillo;29.0989;-110.9542;Mexico;MEX
Wuxi;26.58;111.841;China;CHN
Leping;28.978;117.152;China;CHN
Cheongju;36.6333;127.4833;Korea, South;KOR
Shache;38.4261;77.25;China;CHN
Sale;34.0333;-6.8;Morocco;MAR
Hailun;47.4667;126.9667;China;CHN
Macheng;31.173;115.008;China;CHN
Akure;7.25;5.195;Nigeria;NGA
Ilorin;8.5;4.55;Nigeria;NGA
Erbil;36.1912;44.0092;Iraq;IRQ
Kathmandu;27.71;85.32;Nepal;NPL
Saratov;51.5333;46.0167;Russia;RUS
Iguaçu;-22.74;-43.47;Brazil;BRA
Zijinglu;34.7667;112.9667;China;CHN
Turin;45.0792;7.6761;Italy;ITA
Yuci;37.6823;112.7281;China;CHN
Dehui;44.535;125.703;China;CHN
Pietermaritzburg;-29.6167;30.3833;South Africa;ZAF
Durban;-29.8833;31.05;South Africa;ZAF
Bhubaneshwar;20.2644;85.8281;India;IND
Denpasar;-8.65;115.2167;Indonesia;IDN
Tongchuan;34.897;108.945;China;CHN
João Pessoa;-7.12;-34.88;Brazil;BRA
Samarinda;-0.5;117.1378;Indonesia;IDN
Chengxiang;31.564;121.174;China;CHN
Rongjiawan;29.1409;113.1087;China;CHN
Weichanglu;37.1792;119.9333;China;CHN
Sakai;34.5733;135.4831;Japan;JPN
Renqiu;38.686;116.084;China;CHN
Omaha;41.2627;-96.0529;United States;USA
Xindi;29.827;113.476;China;CHN
Wu’an;36.697;114.204;China;CHN
Qingping;34.539;113.391;China;CHN
Gaoyou;32.7847;119.4432;China;CHN
São Bernardo do Campo;-23.7;-46.55;Brazil;BRA
Yiyang;26.4221;112.3999;China;CHN
Hejian;38.4466;116.0995;China;CHN
Puxi;35.2125;114.735;China;CHN
Bhayandar;19.29;72.85;India;IND
Androtsy;-24.1;46.3;Madagascar;MDG
Culiacán;24.8069;-107.3939;Mexico;MEX
Cúcuta;7.8942;-72.5039;Colombia;COL
Danyang;32;119.586;China;CHN
Dongyang;29.2667;120.2167;China;CHN
Kraków;50.0614;19.9372;Poland;POL
Pasig City;14.5605;121.0765;Philippines;PHL
Thessaloníki;40.6403;22.9347;Greece;GRC
Querétaro;20.5875;-100.3928;Mexico;MEX
Palermo;2.8917;-75.4375;Colombia;COL
Xigazê;29.25;88.8833;China;CHN
Qamdo;31.143;97.17;China;CHN
McAllen;26.2252;-98.2467;United States;USA
Libreville;0.3903;9.4542;Gabon;GAB
Seyhan;36.9831;35.3328;Turkey;TUR
San Pedro Sula;15.5;-88.0333;Honduras;HND
Niigata;37.9161;139.0364;Japan;JPN
Hempstead;40.6629;-73.6089;United States;USA
Leeds;53.7975;-1.5436;United Kingdom;GBR
Hamamatsu;34.7108;137.7275;Japan;JPN
Pointe-Noire;-4.7975;11.8503;Congo (Brazzaville);COG
Xiangxiang;27.7186;112.5502;China;CHN
Birmingham;33.5279;-86.7971;United States;USA
Chaohucun;31.6244;117.8902;China;CHN
Bucheon;37.5;126.7833;Korea, South;KOR
Lubango;-14.9167;13.5;Angola;AGO
Homs;34.7308;36.7094;Syria;SYR
Bilbao;43.2569;-2.9236;Spain;ESP
Zouping;36.863;117.743;China;CHN
Frankfurt;50.1106;8.6822;Germany;DEU
San Luis Potosí;22.1511;-100.9761;Mexico;MEX
Dali;25.6065;100.2676;China;CHN
Fuyang;30.0553;119.95;China;CHN
Khŭjand;40.2833;69.6333;Tajikistan;TJK
Korla;41.7259;86.1746;China;CHN
Albuquerque;35.1054;-106.6465;United States;USA
Hamhŭng;39.9167;127.5333;Korea, North;PRK
Erzurum;39.9086;41.2769;Turkey;TUR
Zagreb;45.8131;15.9775;Croatia;HRV
Al ‘Ayn;24.2075;55.7447;United Arab Emirates;ARE
Songzi;30.174;111.757;China;CHN
Patiāla;30.34;76.38;India;IND
Laixi;36.8667;120.5333;China;CHN
Zhongba;31.771;104.755;China;CHN
Bahawalpur;29.3956;71.6836;Pakistan;PAK
Qingnian;36.8494;115.7061;China;CHN
Kaduna;10.5167;7.4333;Nigeria;NGA
Winnipeg;49.8844;-97.1464;Canada;CAN
Trabzon;41.005;39.7225;Turkey;TUR
Guangshui;31.617;113.826;China;CHN
Baardheere;2.3333;42.2833;Somalia;SOM
Shīshgarh;28.72;79.32;India;IND
Nerima;35.7356;139.6517;Japan;JPN
Sizhan;38.9846;106.3828;China;CHN
Ciudad Guayana;8.3667;-62.65;Venezuela;VEN
Natal;-5.7833;-35.2;Brazil;BRA
Lichuan;30.291;108.9364;China;CHN
Licheng;31.4306;119.4788;China;CHN
Santo André;-23.6572;-46.5333;Brazil;BRA
Ōta-ku;35.5614;139.7161;Japan;JPN
Gaalkacyo;6.7697;47.4308;Somalia;SOM
Thiruvananthapuram;8.5241;76.9366;India;IND
Osasco;-23.5328;-46.7919;Brazil;BRA
Nampula;-15.1167;39.2667;Mozambique;MOZ
Pretoria;-25.7461;28.1881;South Africa;ZAF
Kyaukse;21.6131;96.1303;Burma;MMR
Chengguan;35.4623;113.8054;China;CHN
Nehe;48.4833;124.8833;China;CHN
Cabinda;-5.56;12.19;Angola;AGO
Kumamoto;32.8031;130.7078;Japan;JPN
Kermān;30.2911;57.0678;Iran;IRN
Zunhua;40.189;117.966;China;CHN
Orūmīyeh;37.5439;45.0647;Iran;IRN
Wugang;26.7266;110.6319;China;CHN
Bağcılar;41.0344;28.8564;Turkey;TUR
Quebec City;46.8139;-71.2081;Canada;CAN
Shuangqiao;35.067;112.602;China;CHN
Umraniye;41.0311;29.1081;Turkey;TUR
Yanggok;37.6333;127.2167;Korea, South;KOR
Tshikapa;-6.4167;20.8;Congo (Kinshasa);COD
Tulsa;36.1283;-95.9042;United States;USA
Osogbo;7.7667;4.5667;Nigeria;NGA
Comodoro Rivadavia;-45.8647;-67.4808;Argentina;ARG
Nottingham;52.9561;-1.1512;United Kingdom;GBR
Hamilton;43.2567;-79.8692;Canada;CAN
Langzhong;31.558;106.005;China;CHN
Cagayan de Oro;8.48;124.65;Philippines;PHL
Qian’an;39.999;118.701;China;CHN
Fresno;36.783;-119.7939;United States;USA
An Najaf;32;44.33;Iraq;IRQ
Cencheng;22.9167;111;China;CHN
Sorocaba;-23.5017;-47.4581;Brazil;BRA
Guli;28.9;120.0333;China;CHN
Sagamihara;35.5667;139.3667;Japan;JPN
Pīshbar;33.3886;59.9789;Iran;IRN
Okayama;34.65;133.9167;Japan;JPN
Anlu;31.2667;113.6667;China;CHN
Concepción;-36.8282;-73.0514;Chile;CHL
Mississauga;43.6;-79.65;Canada;CAN
Changsha;22.3773;112.6982;China;CHN
Songyang;34.4553;113.0253;China;CHN
Lviv;49.8425;24.0322;Ukraine;UKR
Shihezi;44.3054;86.0804;China;CHN
Vilnius;54.6872;25.28;Lithuania;LTU
Marka;1.7133;44.7656;Somalia;SOM
Enugu;6.4528;7.5111;Nigeria;NGA
Valenzuela;14.7;120.98;Philippines;PHL
Yatou;37.1653;122.4867;China;CHN
Uberlândia;-18.9231;-48.2886;Brazil;BRA
Xichang;27.8944;102.2644;China;CHN
Zaporizhzhia;47.85;35.1175;Ukraine;UKR
Bhiwandi;19.2967;73.0631;India;IND
George Town;5.4144;100.3292;Malaysia;MYS
Bristol;51.4536;-2.5975;United Kingdom;GBR
Charleston;32.8168;-79.9687;United States;USA
Sahāranpur;29.964;77.546;India;IND
Dashiqiao;40.6167;122.5167;China;CHN
Yenimahalle;39.9719;32.8119;Turkey;TUR
Warangal;17.9689;79.5941;India;IND
Nampo;38.7333;125.4;Korea, North;PRK
Dasmariñas;14.33;120.94;Philippines;PHL
Jaboatão;-8.1803;-35.0014;Brazil;BRA
Chisinau;47.0228;28.8353;Moldova;MDA
Shiliguri;26.71;88.43;India;IND
Boosaaso;11.2886;49.1819;Somalia;SOM
Port Moresby;-9.4789;147.1494;Papua New Guinea;PNG
Latakia;35.5167;35.7833;Syria;SYR
Rochester;43.168;-77.6162;United States;USA
Ribeirão Prêto;-21.1783;-47.8067;Brazil;BRA
Edogawa;35.7;139.8833;Japan;JPN
São José dos Campos;-23.1789;-45.8869;Brazil;BRA
General Santos;6.12;125.17;Philippines;PHL
Ḩamāh;35.1333;36.75;Syria;SYR
Qianxi;27.0087;106.0323;China;CHN
Bauchi;10.3158;9.8442;Nigeria;NGA
Pendik;40.8747;29.235;Turkey;TUR
Salem;11.65;78.15;India;IND
Shishi;24.7167;118.7;China;CHN
Sinnūris;29.4072;30.8667;Egypt;EGY
Cocody;5.35;-3.9667;Côte d’Ivoire;CIV
Miluo Chengguanzhen;28.761;113.16;China;CHN
Lokoja;7.8019;6.7442;Nigeria;NGA
Guadalupe;25.6775;-100.2597;Mexico;MEX
Gaizhou;40.4;122.35;China;CHN
Karbalā’;32.6167;44.0333;Iraq;IRQ
Borvāyeh-ye Al Bū ‘Azīz;31.6283;48.6147;Iran;IRN
City of Parañaque;14.5008;120.9915;Philippines;PHL
Leling;37.73;117.232;China;CHN
Mamak;39.9422;32.9231;Turkey;TUR
Jianshe;34.2137;113.7629;China;CHN
Tolyatti;53.5089;49.4222;Russia;RUS
Shizuoka;34.9756;138.3828;Japan;JPN
Jingcheng;32.009;120.263;China;CHN
Agege;6.6219;3.3258;Nigeria;NGA
Mar del Plata;-38;-57.55;Argentina;ARG
Zaragoza;41.65;-0.8833;Spain;ESP
Adachi;35.7833;139.8;Japan;JPN
Xinmin;41.997;122.823;China;CHN
Rasht;37.2744;49.5889;Iran;IRN
Shanhu;29.6;120.8167;China;CHN
Zhongshu;27.7919;106.4013;China;CHN
Cotonou;6.3667;2.4333;Benin;BEN
Tasikmalaya;-7.3161;108.1975;Indonesia;IDN
Kochi;9.9312;76.2673;India;IND
Soledad;10.9167;-74.75;Colombia;COL
Dhūlia;20.8997;74.7697;India;IND
Acapulco de Juárez;16.8636;-99.8825;Mexico;MEX
Gorakhpur;26.7637;83.4039;India;IND
Bahār;34.9028;48.4425;Iran;IRN
Kumul;42.8193;93.5151;China;CHN
Wrocław;51.11;17.0325;Poland;POL
Murcia;37.9861;-1.1303;Spain;ESP
Pinghu;30.7005;121.0104;China;CHN
Guankou;30.988;103.647;China;CHN
Łódź;51.7769;19.4547;Poland;POL
Guntūr;16.3008;80.4428;India;IND
Bhāngar;22.58;88.42;India;IND
Dayton;39.7805;-84.2003;United States;USA
Ch’ŏngjin;41.7833;129.7667;Korea, North;PRK
Qionghu;28.945;112.598;China;CHN
Zhaodong;46.051;125.962;China;CHN
Puyang Chengguanzhen;35.7004;114.98;China;CHN
Bulawayo;-20.17;28.58;Zimbabwe;ZWE
Huambo;-12.7767;15.7347;Angola;AGO
Aracaju;-10.9167;-37.05;Brazil;BRA
Bacoor;14.4624;120.9645;Philippines;PHL
Wenchang;31.054;116.9507;China;CHN
Rotterdam;51.92;4.48;Netherlands;NLD
Tlaquepaque;20.6167;-103.3167;Mexico;MEX
Villavicencio;4.15;-73.6333;Colombia;COL
Shulan;44.4059;126.9655;China;CHN
Makhachkala;42.9667;47.4833;Russia;RUS
Banjarmasin;-3.32;114.5925;Indonesia;IDN
Narela;28.8527;77.0929;India;IND
Catia La Mar;10.6;-67.0333;Venezuela;VEN
Al Hufūf;25.3833;49.5833;Saudi Arabia;SAU
Jalingo;8.9;11.3667;Nigeria;NGA
Sargodha;32.0836;72.6711;Pakistan;PAK
Karaikandi;24.8309;92.6143;India;IND
Bouaké;7.6833;-5.0167;Côte d’Ivoire;CIV
Lingbao Chengguanzhen;34.5176;110.8942;China;CHN
Brampton;43.6833;-79.7667;Canada;CAN
Abomey-Calavi;6.4486;2.3556;Benin;BEN
Durango;24.025;-104.6675;Mexico;MEX
Cape Coral;26.6443;-81.9957;United States;USA
Tondo;14.617;120.967;Philippines;PHL
Dayrūţ;27.5667;30.8167;Egypt;EGY
Tlalnepantla;19.5367;-99.1947;Mexico;MEX
Ansan;37.3167;126.8333;Korea, South;KOR
Xiping;25.6005;103.8166;China;CHN
Huế;16.4667;107.5792;Vietnam;VNM
Sanhe;40.0167;117.0833;China;CHN
San Jose del Monte;14.8139;121.0453;Philippines;PHL
Ch’ŏnan;36.81;127.1475;Korea, South;KOR
Cuiabá;-15.5958;-56.0969;Brazil;BRA
Jieshou;33.257;115.3746;China;CHN
Ērer Sātā;9.5667;41.3833;Ethiopia;ETH
Selçuklu;37.8814;32.4922;Turkey;TUR
Suohe;34.7833;113.35;China;CHN
Guixi;28.2925;117.2454;China;CHN
Izhevsk;56.8333;53.1833;Russia;RUS
Honchō;35.6946;139.9826;Japan;JPN
Wuxue;29.844;115.561;China;CHN
Jaboatão dos Guararapes;-8.1122;-35.0156;Brazil;BRA
Yıldırım;40.11;29.0821;Turkey;TUR
Bhāvnagar;21.76;72.15;India;IND
Jinghong;22.009;100.797;China;CHN
Tengyue;25.0167;98.4833;China;CHN
Mission Viejo;33.6096;-117.6551;United States;USA
Ruiming;25.886;116.027;China;CHN
Qufu;35.5819;116.9862;China;CHN
Sha Tin;22.3802;114.1898;Hong Kong;HKG
Petaling Jaya;3.0972;101.6444;Malaysia;MYS
Colorado Springs;38.8674;-104.7605;United States;USA
Noida;28.57;77.32;India;IND
Xinshi;31.1333;113.1167;China;CHN
Baton Rouge;30.442;-91.1311;United States;USA
Manama;26.225;50.5775;Bahrain;BHR
Las Palmas;28.1258;-15.4353;Spain;ESP
Chak Forty-one;31.0167;73.85;Pakistan;PAK
Jin’e;29.3394;105.2875;China;CHN
Benghazi;32.1167;20.0667;Libya;LBY
Chuxiong;25.033;101.5459;China;CHN
Barnaul;53.3486;83.7764;Russia;RUS
Palermo;38.1111;13.3517;Italy;ITA
Makati City;14.5567;121.0214;Philippines;PHL
Düsseldorf;51.2333;6.7833;Germany;DEU
Allentown;40.5961;-75.4756;United States;USA
Xinxing;39.8667;124.15;China;CHN
Ţūkh;30.3539;31.2007;Egypt;EGY
Glasgow;55.8611;-4.25;United Kingdom;GBR
